Country,NUTS1_ID,NUTS2_ID,NUTS2_name,Fund,Year,Programming_Period,EU_Payment_annual,Modelled_annual_expenditure,Standard_Deviation_of_annual_expenditure,Standard_Error_of_modelled_annual_expenditure
ES,ES5,ES51,Cataluña,ERDF,2000,1994-1999,53906073,107143946,16559549,523921
ES,ES5,ES51,Cataluña,ERDF,2001,1994-1999,218062871,151716258,8425115,266559
ES,ES5,ES51,Cataluña,ERDF,2002,1994-1999,878300,43104936,2830764,89561
ES,ES5,ES51,Cataluña,ERDF,2003,1994-1999,42891216,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2004,1994-1999,8034584,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2005,1994-1999,10497254,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2006,1994-1999,8438384,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2007,1994-1999,62740,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2000,2000-2006,0,37084437,6296111,199200
ES,ES5,ES51,Cataluña,ERDF,2001,2000-2006,139043184,124648809,2443844,77320
ES,ES5,ES51,Cataluña,ERDF,2002,2000-2006,85073384,125809635,6916107,218816
ES,ES5,ES51,Cataluña,ERDF,2003,2000-2006,237808560,216849270,3558420,112583
ES,ES5,ES51,Cataluña,ERDF,2004,2000-2006,159224480,141539298,3002550,94996
ES,ES5,ES51,Cataluña,ERDF,2005,2000-2006,92916232,86172526,1144931,36224
ES,ES5,ES51,Cataluña,ERDF,2006,2000-2006,67631600,56764281,1144931,36224
ES,ES5,ES51,Cataluña,ERDF,2007,2000-2006,5760640,40868197,8800919,278449
ES,ES5,ES51,Cataluña,ERDF,2008,2000-2006,121944712,116777188,6859979,217040
ES,ES5,ES51,Cataluña,ERDF,2009,2000-2006,32183052,102031366,6300595,199342
ES,ES5,ES51,Cataluña,ERDF,2010,2000-2006,54871072,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2012,2000-2006,9421860,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2013,2000-2006,42666232,0,0,0
ES,ES5,ES51,Cataluña,ERDF,2007,2007-2013,16905786,29661845,1104677,34950
ES,ES5,ES51,Cataluña,ERDF,2008,2007-2013,25358680,23248410,182750,5782
