Country,CCI_code,Programme_Short_Title,programme_version,Fund-All,Fund-Sole,NUTS_(2010)_code,NUTS_title
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA,NORDRHEIN-WESTFALEN
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA2A,Oberbergischer Kreis
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA17,"Oberhausen, Kreisfreie Stadt"
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA59,Olpe
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA47,Paderborn
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA36,Recklinghausen
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA18,"Remscheid, Kreisfreie Stadt"
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA27,Rhein-Erft-Kreis
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA2B,Rheinisch-Bergischer Kreis
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA1D,Rhein-Kreis Neuss
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA2C,Rhein-Sieg-Kreis
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA5A,Siegen-Wittgenstein
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA5B,Soest
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA19,"Solingen, Kreisfreie Stadt"
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA2D,Städteregion Aachen
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA37,Steinfurt
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA5C,Unna
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA1E,Viersen
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA38,Warendorf
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA1F,Wesel
DE,2014DE16RFOP009,Nordrhein-Westfalen - ERDF,1.2,ERDF,ERDF,DEA1A,"Wuppertal, Kreisfreie Stadt"
DE,2014DE16RFOP010,Rheinland-Pfalz - ERDF,1.2,ERDF,ERDF,DEB,RHEINLAND-PFALZ
DE,2014DE16RFOP011,Saarland  - ERDF,1.2,ERDF,ERDF,DEC,SAARLAND
DE,2014DE16RFOP012,Sachsen - ERDF,1.2,ERDF,ERDF,DED4,Chemnitz
DE,2014DE16RFOP012,Sachsen - ERDF,1.2,ERDF,ERDF,DED2,Dresden
DE,2014DE16RFOP012,Sachsen - ERDF,1.2,ERDF,ERDF,DED5,Leipzig
DE,2014DE16RFOP013,Sachsen-Anhalt - ERDF,1.2,ERDF,ERDF,DEE0,Sachsen-Anhalt
DE,2014DE16RFOP014,Schleswig-Holstein - ERDF,2,ERDF,ERDF,DEF,SCHLESWIG-HOLSTEIN
DE,2014DE16RFOP015,Thüringen - ERDF,1.2,ERDF,ERDF,DEG0,Thüringen
DK,2014DK05SFOP001,Educational and Entrepreneurial Growth - ESF,2,ESF,ESF,DK01,Hovedstaden
DK,2014DK05SFOP001,Educational and Entrepreneurial Growth - ESF,2,ESF,ESF,DK04,Midtjylland
DK,2014DK05SFOP001,Educational and Entrepreneurial Growth - ESF,2,ESF,ESF,DK05,Nordjylland
DK,2014DK05SFOP001,Educational and Entrepreneurial Growth - ESF,2,ESF,ESF,DK02,Sjælland
DK,2014DK05SFOP001,Educational and Entrepreneurial Growth - ESF,2,ESF,ESF,DK03,Syddanmark
DK,2014DK16RFOP001,Innovation and Sustainable Growth in Businesses - ERDF,2,ERDF,ERDF,DK01,Hovedstaden
DK,2014DK16RFOP001,Innovation and Sustainable Growth in Businesses - ERDF,2,ERDF,ERDF,DK04,Midtjylland
DK,2014DK16RFOP001,Innovation and Sustainable Growth in Businesses - ERDF,2,ERDF,ERDF,DK05,Nordjylland
DK,2014DK16RFOP001,Innovation and Sustainable Growth in Businesses - ERDF,2,ERDF,ERDF,DK02,Sjælland
DK,2014DK16RFOP001,Innovation and Sustainable Growth in Businesses - ERDF,2,ERDF,ERDF,DK03,Syddanmark
EE,2014EE16M3OP001,Cohesion Policy Funding - ERDF/ESF/CF,3.1,ERDF+CF+ESF,CF,EE,EESTI
EE,2014EE16M3OP001,Cohesion Policy Funding - ERDF/ESF/CF,3.1,ERDF+CF+ESF,ERDF,EE,EESTI
EE,2014EE16M3OP001,Cohesion Policy Funding - ERDF/ESF/CF,3.1,ERDF+CF+ESF,ESF,EE,EESTI
ES,2014ES05M9OP001,Youth Employment - ESF/YEI,3.1,ESF+YEI,ESF,ES,ESPAÑA 
ES,2014ES05M9OP001,Youth Employment - ESF/YEI,3.1,ESF+YEI,YEI,ES,ESPAÑA 
ES,2014ES05SFOP001,La Rioja  - ESF,1.1,ESF,ESF,ES23,La Rioja
ES,2014ES05SFOP002,Employment training and education - ESF,1.2,ESF,ESF,ES,ESPAÑA 
ES,2014ES05SFOP003,Murcia - ESF,1.3,ESF,ESF,ES62,Región de Murcia
ES,2014ES05SFOP004,Asturias - ESF,1.3,ESF,ESF,ES12,Principado de Asturias
ES,2014ES05SFOP005,Baleares  - ESF,1.1,ESF,ESF,ES53,Illes Balears
ES,2014ES05SFOP006,Castilla y León  - ESF,1.1,ESF,ESF,ES41,Castilla y León
ES,2014ES05SFOP007,Cataluña  - ESF,1.3,ESF,ESF,ES51,Cataluña
ES,2014ES05SFOP008,Ceuta  - ESF,1.2,ESF,ESF,ES63,Ciudad Autónoma de Ceuta
ES,2014ES05SFOP009,Galicia  - ESF,1.1,ESF,ESF,ES11,Galicia
ES,2014ES05SFOP010,Navarra - ESF,1.1,ESF,ESF,ES220,Navarra
ES,2014ES05SFOP011,País Vasco - ESF,1.1,ESF,ESF,ES21,País Vasco
ES,2014ES05SFOP012,Social inclusion and social economy - ESF,1.2,ESF,ESF,ES,ESPAÑA 
ES,2014ES05SFOP014,Canarias - ESF,1.2,ESF,ESF,ES70,Canarias
ES,2014ES05SFOP014,Canarias - ESF,1.2,ESF,ESF,ES7,CANARIAS
ES,2014ES05SFOP015,Castilla-La Mancha  - ESF,1.1,ESF,ESF,ES42,Castilla-La Mancha
ES,2014ES05SFOP016,Extremadura - ESF,1.2,ESF,ESF,ES43,Extremadura
ES,2014ES05SFOP017,Melilla  - ESF,1.1,ESF,ESF,ES64,Ciudad Autónoma de Melilla
ES,2014ES05SFOP018,Aragón  - ESF,1.3,ESF,ESF,ES24,Aragón
ES,2014ES05SFOP019,Cantabria - ESF,1.2,ESF,ESF,ES13,Cantabria
ES,2014ES05SFOP020,Valenciana - ESF,1.2,ESF,ESF,ES52,Comunidad Valenciana
ES,2014ES05SFOP021,Madrid - ESF,1.2,ESF,ESF,ES30,Comunidad de Madrid
ES,2014ES05SFOP022,Andalucía - ESF,1.1,ESF,ESF,ES61,Andalucía
ES,2014ES05SFTA001,Technical Assistance - ESF,1.2,ESF,ESF,ES,ESPAÑA 
ES,2014ES16RFOP001,Smart growth  - ERDF,3,ERDF,ERDF,ES,ESPAÑA 
ES,2014ES16RFOP002,Sustainable growth  - ERDF,5.2,ERDF,ERDF,ES,ESPAÑA 
ES,2014ES16RFOP003,Andalucía  - ERDF,2.2,ERDF,ERDF,ES61,Andalucía
ES,2014ES16RFOP004,Aragón  - ERDF,1.4,ERDF,ERDF,ES24,Aragón
ES,2014ES16RFOP005,Asturias  - ERDF,2,ERDF,ERDF,ES12,Principado de Asturias
ES,2014ES16RFOP006,Baleares  - ERDF,3,ERDF,ERDF,ES53,Illes Balears
ES,2014ES16RFOP007,Canarias - ERDF,2.1,ERDF,ERDF,ES70,Canarias
ES,2014ES16RFOP008,Cantabria  - ERDF,2.1,ERDF,ERDF,ES13,Cantabria
ES,2014ES16RFOP009,Castilla y León  - ERDF,2.1,ERDF,ERDF,ES41,Castilla y León
ES,2014ES16RFOP010,Castilla-La Mancha  - ERDF,2.1,ERDF,ERDF,ES42,Castilla-La Mancha
ES,2014ES16RFOP011,Cataluña  - ERDF,2.1,ERDF,ERDF,ES51,Cataluña
ES,2014ES16RFOP012,Ceuta  - ERDF,2.1,ERDF,ERDF,ES63,Ciudad Autónoma de Ceuta
ES,2014ES16RFOP013,Valenciana - ERDF,2.1,ERDF,ERDF,ES52,Comunidad Valenciana
ES,2014ES16RFOP014,Extremadura  - ERDF,3.2,ERDF,ERDF,ES43,Extremadura
ES,2014ES16RFOP015,Galicia  - ERDF,3.2,ERDF,ERDF,ES11,Galicia
ES,2014ES16RFOP016,La Rioja  - ERDF,2.1,ERDF,ERDF,ES23,La Rioja
ES,2014ES16RFOP017,Madrid  - ERDF,2.2,ERDF,ERDF,ES3,COMUNIDAD DE MADRID
ES,2014ES16RFOP018,Melilla  - ERDF,3.2,ERDF,ERDF,ES64,Ciudad Autónoma de Melilla
ES,2014ES16RFOP019,Murcia  - ERDF,3.1,ERDF,ERDF,ES62,Región de Murcia
ES,2014ES16RFOP020,Navarra  - ERDF,2.1,ERDF,ERDF,ES22,Comunidad Foral de Navarra
ES,2014ES16RFOP021,País Vasco  - ERDF,2,ERDF,ERDF,ES21,País Vasco
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES7,CANARIAS
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES4,CENTRO (ES)
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES3,COMUNIDAD DE MADRID
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES5,ESTE
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES2,NORESTE
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES1,NOROESTE
ES,2014ES16RFSM001,SME Initiative - ERDF,1.2,ERDF,ERDF,ES6,SUR
FI,2014FI05M2OP001,Entrepreneurship and skills Åland - ESF/ERDF,2,ERDF+ESF,ERDF,FI20,Åland
FI,2014FI05M2OP001,Entrepreneurship and skills Åland - ESF/ERDF,2,ERDF+ESF,ESF,FI20,Åland
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1C5,Etelä-Karjala
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI194,Etelä-Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D1,Etelä-Savo
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1C,Etelä-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1B,Helsinki-Uusimaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1B1,Helsinki-Uusimaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D4,Kainuu
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1C2,Kanta-Häme
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D5,Keski-Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI193,Keski-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1C4,Kymenlaakso
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI19,Länsi-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D7,Lappi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1,MANNER-SUOMI
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1C3,Päijät-Häme
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI197,Pirkanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI195,Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D,Pohjois- ja Itä-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D3,Pohjois-Karjala
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D6,Pohjois-Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1D2,Pohjois-Savo
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI196,Satakunta
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI,SUOMI / FINLAND
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ERDF,FI1C1,Varsinais-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1C5,Etelä-Karjala
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI194,Etelä-Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D1,Etelä-Savo
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1C,Etelä-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1B,Helsinki-Uusimaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1B1,Helsinki-Uusimaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D4,Kainuu
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1C2,Kanta-Häme
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D5,Keski-Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI193,Keski-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1C4,Kymenlaakso
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI19,Länsi-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D7,Lappi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1,MANNER-SUOMI
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1C3,Päijät-Häme
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI197,Pirkanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI195,Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D,Pohjois- ja Itä-Suomi
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D3,Pohjois-Karjala
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D6,Pohjois-Pohjanmaa
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1D2,Pohjois-Savo
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI196,Satakunta
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI,SUOMI / FINLAND
FI,2014FI16M2OP001,Sustainable growth and jobs - ERDF/ESF,4,ERDF+ESF,ESF,FI1C1,Varsinais-Suomi
FI,2016FI16RFSM001,SME Initiative - ERDF,1,ERDF,ERDF,FI1C,Etelä-Suomi
FI,2016FI16RFSM001,SME Initiative - ERDF,1,ERDF,ERDF,FI1B,Helsinki-Uusimaa
FI,2016FI16RFSM001,SME Initiative - ERDF,1,ERDF,ERDF,FI19,Länsi-Suomi
FI,2016FI16RFSM001,SME Initiative - ERDF,1,ERDF,ERDF,FI1,MANNER-SUOMI
FI,2016FI16RFSM001,SME Initiative - ERDF,1,ERDF,ERDF,FI1D,Pohjois- ja Itä-Suomi
"Filters on : """,Report generated on : 01/02/2018,,,,,,
"Filters on : """,Report generated on : 01/02/2018,,,,,,
"Filters on : """,Report generated on : 01/02/2018,,,,,,
"Filters on : """,,,,,,,
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ERDF,FR25,Basse-Normandie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ERDF,FR26,Bourgogne
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ERDF,FR21,Champagne-Ardenne
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ERDF,FR23,Haute-Normandie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ERDF,FR10,Île de France
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ERDF,FR22,Picardie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ESF,FR25,Basse-Normandie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ESF,FR26,Bourgogne
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ESF,FR21,Champagne-Ardenne
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ESF,FR23,Haute-Normandie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ESF,FR10,Île de France
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,ESF,FR22,Picardie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,YEI,FR25,Basse-Normandie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,YEI,FR26,Bourgogne
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,YEI,FR21,Champagne-Ardenne
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,YEI,FR23,Haute-Normandie
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,YEI,FR10,Île de France
FR,2014FR05M0OP001,Île-de-France et Seine - ESF/ERDF/YEI,2.3,ERDF+ESF+YEI,YEI,FR22,Picardie
FR,2014FR05M2OP001,Guadeloupe et St Martin - ESF/ERDF,2,ERDF+ESF,ERDF,FR91,Guadeloupe
FR,2014FR05M2OP001,Guadeloupe et St Martin - ESF/ERDF,2,ERDF+ESF,ERDF,FR910,Guadeloupe
FR,2014FR05M2OP001,Guadeloupe et St Martin - ESF/ERDF,2,ERDF+ESF,ESF,FR91,Guadeloupe
FR,2014FR05M2OP001,Guadeloupe et St Martin - ESF/ERDF,2,ERDF+ESF,ESF,FR910,Guadeloupe
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR42,Alsace
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR61,Aquitaine
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR72,Auvergne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR824,Bouches-du-Rhône
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR26,Bourgogne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR24,Centre
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR21,Champagne-Ardenne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR831,Corse-du-Sud
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FRZZ,Extra-Regio NUTS 2
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR91,Guadeloupe
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR93,Guyane
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR832,Haute-Corse
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR623,Haute-Garonne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR23,Haute-Normandie
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR81,Languedoc-Roussillon
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR92,Martinique
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR411,Meurthe-et-Moselle
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR413,Moselle
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR30,Nord - Pas-de-Calais
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR22,Picardie
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR94,Réunion
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR106,Seine-Saint-Denis
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,ESF,FR825,Var
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR42,Alsace
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR61,Aquitaine
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR72,Auvergne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR824,Bouches-du-Rhône
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR26,Bourgogne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR24,Centre
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR21,Champagne-Ardenne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR831,Corse-du-Sud
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FRZZ,Extra-Regio NUTS 2
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR91,Guadeloupe
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR93,Guyane
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR832,Haute-Corse
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR623,Haute-Garonne
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR23,Haute-Normandie
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR81,Languedoc-Roussillon
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR92,Martinique
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR411,Meurthe-et-Moselle
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR413,Moselle
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR30,Nord - Pas-de-Calais
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR22,Picardie
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR94,Réunion
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR106,Seine-Saint-Denis
FR,2014FR05M9OP001,Youth Employment - ESF/YEI,2,ESF+YEI,YEI,FR825,Var
FR,2014FR05M9OP002,Operational Programme ESF Alsace 2014-2020,2.1,ESF+YEI,ESF,FR42,Alsace
FR,2014FR05M9OP002,Operational Programme ESF Alsace 2014-2020,2.1,ESF+YEI,YEI,FR42,Alsace
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR42,Alsace
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR61,Aquitaine
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR72,Auvergne
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR25,Basse-Normandie
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR26,Bourgogne
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR52,Bretagne
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR24,Centre
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR21,Champagne-Ardenne
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR83,Corse
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR43,Franche-Comté
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR23,Haute-Normandie
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR10,Île de France
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR81,Languedoc-Roussillon
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR63,Limousin
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR41,Lorraine
FR,2014FR05SFOP001,Employment and Social Inclusion - ESF,2,ESF,ESF,FR62,Midi-Pyrénées
